keyword,frequency,year
LeadLine,0,2004
LeadLine,0,2005
LeadLine,0,2006
LeadLine,0,2007
LeadLine,0,2008
LeadLine,0,2009
LeadLine,0,2010
LeadLine,0,2011
LeadLine,1,2012
LeadLine,0,2013
LeadLine,0,2014
LeadLine,0,2015
learning,0,1990
learning,0,1991
learning,0,1992
learning,0,1993
learning,0,1994
learning,0,1995
learning,0,1996
learning,0,1997
learning,0,1998
learning,0,1999
learning,0,2000
learning,0,2001
learning,0,2002
learning,0,2003
learning,0,2004
learning,0,2005
learning,0,2006
learning,0,2007
learning,0,2008
learning,0,2009
learning,1,2010
learning,0,2011
learning,0,2012
learning,0,2013
learning,0,2014
learning,0,2015
LensingWikipedia,0,1990
LensingWikipedia,0,1991
LensingWikipedia,0,1992
LensingWikipedia,0,1993
LensingWikipedia,0,1994
LensingWikipedia,0,1995
LensingWikipedia,0,1996
LensingWikipedia,0,1997
LensingWikipedia,0,1998
LensingWikipedia,0,1999
LensingWikipedia,0,2000
LensingWikipedia,0,2001
LensingWikipedia,0,2002
LensingWikipedia,0,2003
LensingWikipedia,0,2004
LensingWikipedia,0,2005
LensingWikipedia,0,2006
LensingWikipedia,0,2007
LensingWikipedia,0,2008
LensingWikipedia,0,2009
LensingWikipedia,0,2010
LensingWikipedia,0,2011
LensingWikipedia,1,2012
LensingWikipedia,0,2013
LensingWikipedia,0,2014
LensingWikipedia,0,2015
Lighting,0,1990
Lighting,0,1991
Lighting,0,1992
Lighting,0,1993
Lighting,0,1994
Lighting,0,1995
Lighting,0,1996
Lighting,0,1997
Lighting,0,1998
Lighting,0,1999
Lighting,0,2000
Lighting,0,2001
Lighting,0,2002
Lighting,0,2003
Lighting,0,2004
Lighting,0,2005
Lighting,0,2006
Lighting,0,2007
Lighting,0,2008
Lighting,0,2009
Lighting,0,2010
Lighting,0,2011
Lighting,0,2012
Lighting,0,2013
Lighting,0,2014
Lighting,1,2015
literary text collection,0,1990
literary text collection,0,1991
literary text collection,0,1992
literary text collection,0,1993
literary text collection,0,1994
literary text collection,0,1995
literary text collection,0,1996
literary text collection,0,1997
literary text collection,0,1998
literary text collection,0,1999
literary text collection,0,2000
literary text collection,0,2001
literary text collection,0,2002
literary text collection,0,2003
literary text collection,0,2004
literary text collection,0,2005
literary text collection,0,2006
literary text collection,0,2007
literary text collection,0,2008
literary text collection,1,2009
literary text collection,0,2010
literary text collection,0,2011
literary text collection,0,2012
literary text collection,0,2013
literary text collection,0,2014
literary text collection,0,2015
LiteVis,0,1990
LiteVis,0,1991
LiteVis,0,1992
LiteVis,0,1993
LiteVis,0,1994
LiteVis,0,1995
LiteVis,0,1996
LiteVis,0,1997
LiteVis,0,1998
LiteVis,0,1999
LiteVis,0,2000
LiteVis,0,2001
LiteVis,0,2002
LiteVis,0,2003
LiteVis,0,2004
LiteVis,0,2005
LiteVis,0,2006
LiteVis,0,2007
LiteVis,0,2008
LiteVis,0,2009
LiteVis,0,2010
LiteVis,0,2011
LiteVis,0,2012
LiteVis,0,2013
LiteVis,0,2014
LiteVis,1,2015
local interest points,0,1990
local interest points,0,1991
local interest points,0,1992
local interest points,0,1993
local interest points,0,1994
local interest points,0,1995
local interest points,0,1996
local interest points,0,1997
local interest points,0,1998
local interest points,0,1999
local interest points,0,2000
local interest points,0,2001
local interest points,0,2002
local interest points,0,2003
local interest points,0,2004
local interest points,0,2005
local interest points,0,2006
local interest points,0,2007
local interest points,0,2008
local interest points,0,2009
local interest points,0,2010
local interest points,0,2011
local interest points,1,2012
local interest points,0,2013
local interest points,0,2014
local interest points,0,2015
location reporting pattern,0,1990
location reporting pattern,0,1991
location reporting pattern,0,1992
location reporting pattern,0,1993
location reporting pattern,0,1994
location reporting pattern,0,1995
location reporting pattern,0,1996
location reporting pattern,0,1997
location reporting pattern,0,1998
location reporting pattern,0,1999
location reporting pattern,0,2000
location reporting pattern,0,2001
location reporting pattern,0,2002
location reporting pattern,0,2003
location reporting pattern,0,2004
location reporting pattern,0,2005
location reporting pattern,0,2006
location reporting pattern,0,2007
location reporting pattern,0,2008
location reporting pattern,1,2009
location reporting pattern,0,2010
location reporting pattern,0,2011
location reporting pattern,0,2012
location reporting pattern,0,2013
location reporting pattern,0,2014
location reporting pattern,0,2015
LoyalTracker,0,1990
LoyalTracker,0,1991
LoyalTracker,0,1992
LoyalTracker,0,1993
LoyalTracker,0,1994
LoyalTracker,0,1995
LoyalTracker,0,1996
LoyalTracker,0,1997
LoyalTracker,0,1998
LoyalTracker,0,1999
LoyalTracker,0,2000
LoyalTracker,0,2001
LoyalTracker,0,2002
LoyalTracker,0,2003
LoyalTracker,0,2004
LoyalTracker,0,2005
LoyalTracker,0,2006
LoyalTracker,0,2007
LoyalTracker,0,2008
LoyalTracker,0,2009
LoyalTracker,0,2010
LoyalTracker,0,2011
LoyalTracker,0,2012
LoyalTracker,0,2013
LoyalTracker,1,2014
LoyalTracker,0,2015
LSAView,0,1990
LSAView,0,1991
LSAView,0,1992
LSAView,0,1993
LSAView,0,1994
LSAView,0,1995
LSAView,0,1996
LSAView,0,1997
LSAView,0,1998
LSAView,0,1999
LSAView,0,2000
LSAView,0,2001
LSAView,0,2002
LSAView,0,2003
LSAView,0,2004
LSAView,0,2005
LSAView,0,2006
LSAView,0,2007
LSAView,0,2008
LSAView,1,2009
LSAView,0,2010
LSAView,0,2011
LSAView,0,2012
LSAView,0,2013
LSAView,0,2014
LSAView,0,2015
machine learning,0,1990
machine learning,0,1991
machine learning,0,1992
machine learning,0,1993
machine learning,0,1994
machine learning,0,1995
machine learning,0,1996
machine learning,0,1997
machine learning,0,1998
machine learning,0,1999
machine learning,0,2000
machine learning,0,2001
machine learning,0,2002
machine learning,0,2003
machine learning,0,2004
machine learning,0,2005
machine learning,0,2006
machine learning,0,2007
machine learning,0,2008
machine learning,0,2009
machine learning,3,2010
machine learning,0,2011
machine learning,0,2012
machine learning,0,2013
machine learning,0,2014
machine learning,0,2015
manifold embedding approach,0,1990
manifold embedding approach,0,1991
manifold embedding approach,0,1992
manifold embedding approach,0,1993
manifold embedding approach,0,1994
manifold embedding approach,0,1995
manifold embedding approach,0,1996
manifold embedding approach,0,1997
manifold embedding approach,0,1998
manifold embedding approach,0,1999
manifold embedding approach,0,2000
manifold embedding approach,0,2001
manifold embedding approach,0,2002
manifold embedding approach,0,2003
manifold embedding approach,0,2004
manifold embedding approach,0,2005
manifold embedding approach,0,2006
manifold embedding approach,0,2007
manifold embedding approach,0,2008
manifold embedding approach,0,2009
manifold embedding approach,1,2010
manifold embedding approach,0,2011
manifold embedding approach,0,2012
manifold embedding approach,0,2013
manifold embedding approach,0,2014
manifold embedding approach,0,2015
market sector,0,1990
market sector,0,1991
market sector,0,1992
market sector,0,1993
market sector,0,1994
market sector,0,1995
market sector,0,1996
market sector,0,1997
market sector,0,1998
market sector,0,1999
market sector,0,2000
market sector,0,2001
market sector,0,2002
market sector,0,2003
market sector,0,2004
market sector,0,2005
market sector,0,2006
market sector,0,2007
market sector,0,2008
market sector,0,2009
market sector,1,2010
market sector,0,2011
market sector,0,2012
market sector,0,2013
market sector,0,2014
market sector,0,2015
mass spectrometry,0,1990
mass spectrometry,0,1991
mass spectrometry,0,1992
mass spectrometry,0,1993
mass spectrometry,0,1994
mass spectrometry,0,1995
mass spectrometry,0,1996
mass spectrometry,0,1997
mass spectrometry,0,1998
mass spectrometry,0,1999
mass spectrometry,0,2000
mass spectrometry,0,2001
mass spectrometry,0,2002
mass spectrometry,0,2003
mass spectrometry,0,2004
mass spectrometry,0,2005
mass spectrometry,0,2006
mass spectrometry,0,2007
mass spectrometry,0,2008
mass spectrometry,2,2009
mass spectrometry,0,2010
mass spectrometry,0,2011
mass spectrometry,0,2012
mass spectrometry,0,2013
mass spectrometry,0,2014
mass spectrometry,0,2015
massive public transportation data,0,1990
massive public transportation data,0,1991
massive public transportation data,0,1992
massive public transportation data,0,1993
massive public transportation data,0,1994
massive public transportation data,0,1995
massive public transportation data,0,1996
massive public transportation data,0,1997
massive public transportation data,0,1998
massive public transportation data,0,1999
massive public transportation data,0,2000
massive public transportation data,0,2001
massive public transportation data,0,2002
massive public transportation data,0,2003
massive public transportation data,0,2004
massive public transportation data,0,2005
massive public transportation data,0,2006
massive public transportation data,0,2007
massive public transportation data,0,2008
massive public transportation data,0,2009
massive public transportation data,0,2010
massive public transportation data,0,2011
massive public transportation data,0,2012
massive public transportation data,0,2013
massive public transportation data,0,2014
massive public transportation data,1,2015
MassVis,0,1990
MassVis,0,1991
MassVis,0,1992
MassVis,0,1993
MassVis,0,1994
MassVis,0,1995
MassVis,0,1996
MassVis,0,1997
MassVis,0,1998
MassVis,0,1999
MassVis,0,2000
MassVis,0,2001
MassVis,0,2002
MassVis,0,2003
MassVis,0,2004
MassVis,0,2005
MassVis,0,2006
MassVis,0,2007
MassVis,0,2008
MassVis,1,2009
MassVis,0,2010
MassVis,0,2011
MassVis,0,2012
MassVis,0,2013
MassVis,0,2014
MassVis,0,2015
Media,0,1990
Media,0,1991
Media,0,1992
Media,0,1993
Media,0,1994
Media,0,1995
Media,0,1996
Media,0,1997
Media,0,1998
Media,0,1999
Media,0,2000
Media,0,2001
Media,0,2002
Media,0,2003
Media,0,2004
Media,0,2005
Media,0,2006
Media,0,2007
Media,0,2008
Media,0,2009
Media,0,2010
Media,0,2011
Media,0,2012
Media,0,2013
Media,0,2014
Media,3,2015
medical visualization,0,1990
medical visualization,0,1991
medical visualization,0,1992
medical visualization,0,1993
medical visualization,0,1994
medical visualization,0,1995
medical visualization,0,1996
medical visualization,0,1997
medical visualization,0,1998
medical visualization,0,1999
medical visualization,0,2000
medical visualization,0,2001
medical visualization,0,2002
medical visualization,0,2003
medical visualization,0,2004
medical visualization,0,2005
medical visualization,0,2006
medical visualization,0,2007
medical visualization,0,2008
medical visualization,0,2009
medical visualization,0,2010
medical visualization,0,2011
medical visualization,1,2012
medical visualization,0,2013
medical visualization,0,2014
medical visualization,0,2015
migrant boat,0,1990
migrant boat,0,1991
migrant boat,0,1992
migrant boat,0,1993
migrant boat,0,1994
migrant boat,0,1995
migrant boat,0,1996
migrant boat,0,1997
migrant boat,0,1998
migrant boat,0,1999
migrant boat,0,2000
migrant boat,0,2001
migrant boat,0,2002
migrant boat,0,2003
migrant boat,0,2004
migrant boat,0,2005
migrant boat,0,2006
migrant boat,0,2007
migrant boat,1,2008
migrant boat,0,2009
migrant boat,0,2010
migrant boat,0,2011
migrant boat,0,2012
migrant boat,0,2013
migrant boat,0,2014
migrant boat,0,2015
migrant boat dataset,0,1990
migrant boat dataset,0,1991
migrant boat dataset,0,1992
migrant boat dataset,0,1993
migrant boat dataset,0,1994
migrant boat dataset,0,1995
migrant boat dataset,0,1996
migrant boat dataset,0,1997
migrant boat dataset,0,1998
migrant boat dataset,0,1999
migrant boat dataset,0,2000
migrant boat dataset,0,2001
migrant boat dataset,0,2002
migrant boat dataset,0,2003
migrant boat dataset,0,2004
migrant boat dataset,0,2005
migrant boat dataset,0,2006
migrant boat dataset,0,2007
migrant boat dataset,1,2008
migrant boat dataset,0,2009
migrant boat dataset,0,2010
migrant boat dataset,0,2011
migrant boat dataset,0,2012
migrant boat dataset,0,2013
migrant boat dataset,0,2014
migrant boat dataset,0,2015
Minerals,0,1990
Minerals,0,1991
Minerals,0,1992
Minerals,0,1993
Minerals,0,1994
Minerals,0,1995
Minerals,0,1996
Minerals,0,1997
Minerals,0,1998
Minerals,0,1999
Minerals,0,2000
Minerals,0,2001
Minerals,0,2002
Minerals,0,2003
Minerals,0,2004
Minerals,0,2005
Minerals,0,2006
Minerals,0,2007
Minerals,0,2008
Minerals,0,2009
Minerals,0,2010
Minerals,0,2011
Minerals,0,2012
Minerals,0,2013
Minerals,1,2014
Minerals,0,2015
missing values,0,1990
missing values,0,1991
missing values,0,1992
missing values,0,1993
missing values,0,1994
missing values,0,1995
missing values,0,1996
missing values,0,1997
missing values,0,1998
missing values,0,1999
missing values,0,2000
missing values,0,2001
missing values,0,2002
missing values,0,2003
missing values,0,2004
missing values,0,2005
missing values,0,2006
missing values,0,2007
missing values,0,2008
missing values,0,2009
missing values,0,2010
missing values,0,2011
missing values,0,2012
missing values,0,2013
missing values,0,2014
missing values,1,2015
Mobility,0,1990
Mobility,0,1991
Mobility,0,1992
Mobility,0,1993
Mobility,0,1994
Mobility,0,1995
Mobility,0,1996
Mobility,0,1997
Mobility,0,1998
Mobility,0,1999
Mobility,0,2000
Mobility,0,2001
Mobility,0,2002
Mobility,0,2003
Mobility,0,2004
Mobility,0,2005
Mobility,0,2006
Mobility,0,2007
Mobility,0,2008
Mobility,0,2009
Mobility,0,2010
Mobility,0,2011
Mobility,0,2012
Mobility,0,2013
Mobility,1,2014
Mobility,0,2015
MobilityGraphs,0,1990
MobilityGraphs,0,1991
MobilityGraphs,0,1992
MobilityGraphs,0,1993
MobilityGraphs,0,1994
MobilityGraphs,0,1995
MobilityGraphs,0,1996
MobilityGraphs,0,1997
MobilityGraphs,0,1998
MobilityGraphs,0,1999
MobilityGraphs,0,2000
MobilityGraphs,0,2001
MobilityGraphs,0,2002
MobilityGraphs,0,2003
MobilityGraphs,0,2004
MobilityGraphs,0,2005
MobilityGraphs,0,2006
MobilityGraphs,0,2007
MobilityGraphs,0,2008
MobilityGraphs,0,2009
MobilityGraphs,0,2010
MobilityGraphs,0,2011
MobilityGraphs,0,2012
MobilityGraphs,0,2013
MobilityGraphs,0,2014
MobilityGraphs,1,2015
model learning,0,1990
model learning,0,1991
model learning,0,1992
model learning,0,1993
model learning,0,1994
model learning,0,1995
model learning,0,1996
model learning,0,1997
model learning,0,1998
model learning,0,1999
model learning,0,2000
model learning,0,2001
model learning,0,2002
model learning,0,2003
model learning,0,2004
model learning,0,2005
model learning,0,2006
model learning,0,2007
model learning,0,2008
model learning,0,2009
model learning,1,2010
model learning,0,2011
model learning,0,2012
model learning,0,2013
model learning,0,2014
model learning,0,2015
Modeling,0,1990
Modeling,0,1991
Modeling,0,1992
Modeling,0,1993
Modeling,0,1994
Modeling,0,1995
Modeling,0,1996
Modeling,0,1997
Modeling,0,1998
Modeling,0,1999
Modeling,0,2000
Modeling,0,2001
Modeling,0,2002
Modeling,0,2003
Modeling,0,2004
Modeling,0,2005
Modeling,0,2006
Modeling,0,2007
Modeling,0,2008
Modeling,0,2009
Modeling,0,2010
Modeling,0,2011
Modeling,0,2012
Modeling,2,2013
Modeling,0,2014
Modeling,0,2015
monitoring,0,1990
monitoring,0,1991
monitoring,0,1992
monitoring,0,1993
monitoring,0,1994
monitoring,0,1995
monitoring,0,1996
monitoring,0,1997
monitoring,0,1998
monitoring,0,1999
monitoring,0,2000
monitoring,0,2001
monitoring,0,2002
monitoring,0,2003
monitoring,0,2004
monitoring,0,2005
monitoring,0,2006
monitoring,0,2007
monitoring,0,2008
monitoring,0,2009
monitoring,0,2010
monitoring,0,2011
monitoring,0,2012
monitoring,0,2013
monitoring,0,2014
monitoring,1,2015
MotionExplorer,0,1990
MotionExplorer,0,1991
MotionExplorer,0,1992
MotionExplorer,0,1993
MotionExplorer,0,1994
MotionExplorer,0,1995
MotionExplorer,0,1996
MotionExplorer,0,1997
MotionExplorer,0,1998
MotionExplorer,0,1999
MotionExplorer,0,2000
MotionExplorer,0,2001
MotionExplorer,0,2002
MotionExplorer,0,2003
MotionExplorer,0,2004
MotionExplorer,0,2005
MotionExplorer,0,2006
MotionExplorer,0,2007
MotionExplorer,0,2008
MotionExplorer,0,2009
MotionExplorer,0,2010
MotionExplorer,0,2011
MotionExplorer,0,2012
MotionExplorer,1,2013
MotionExplorer,0,2014
MotionExplorer,0,2015
MotionFlow,0,1990
MotionFlow,0,1991
MotionFlow,0,1992
MotionFlow,0,1993
MotionFlow,0,1994
MotionFlow,0,1995
MotionFlow,0,1996
MotionFlow,0,1997
MotionFlow,0,1998
MotionFlow,0,1999
MotionFlow,0,2000
MotionFlow,0,2001
MotionFlow,0,2002
MotionFlow,0,2003
MotionFlow,0,2004
MotionFlow,0,2005
MotionFlow,0,2006
MotionFlow,0,2007
MotionFlow,0,2008
MotionFlow,0,2009
MotionFlow,0,2010
MotionFlow,0,2011
MotionFlow,0,2012
MotionFlow,0,2013
MotionFlow,0,2014
MotionFlow,1,2015
Movement,0,1990
Movement,0,1991
Movement,0,1992
Movement,0,1993
Movement,0,1994
Movement,0,1995
Movement,0,1996
Movement,0,1997
Movement,0,1998
Movement,0,1999
Movement,0,2000
Movement,0,2001
Movement,0,2002
Movement,0,2003
Movement,0,2004
Movement,0,2005
Movement,0,2006
Movement,0,2007
Movement,0,2008
Movement,0,2009
Movement,0,2010
Movement,0,2011
Movement,0,2012
Movement,0,2013
Movement,0,2014
Movement,1,2015
MRI cortical surface data,0,1990
MRI cortical surface data,0,1991
MRI cortical surface data,0,1992
MRI cortical surface data,0,1993
MRI cortical surface data,0,1994
MRI cortical surface data,0,1995
MRI cortical surface data,0,1996
MRI cortical surface data,0,1997
MRI cortical surface data,0,1998
MRI cortical surface data,0,1999
MRI cortical surface data,0,2000
MRI cortical surface data,0,2001
MRI cortical surface data,0,2002
MRI cortical surface data,0,2003
MRI cortical surface data,0,2004
MRI cortical surface data,0,2005
MRI cortical surface data,0,2006
MRI cortical surface data,0,2007
MRI cortical surface data,0,2008
MRI cortical surface data,0,2009
MRI cortical surface data,0,2010
MRI cortical surface data,0,2011
MRI cortical surface data,1,2012
MRI cortical surface data,0,2013
MRI cortical surface data,0,2014
MRI cortical surface data,0,2015
multimedia data,0,1990
multimedia data,0,1991
multimedia data,0,1992
multimedia data,0,1993
multimedia data,0,1994
multimedia data,0,1995
multimedia data,0,1996
multimedia data,0,1997
multimedia data,0,1998
multimedia data,0,1999
multimedia data,0,2000
multimedia data,0,2001
multimedia data,0,2002
multimedia data,0,2003
multimedia data,0,2004
multimedia data,0,2005
multimedia data,0,2006
multimedia data,0,2007
multimedia data,1,2008
multimedia data,0,2009
multimedia data,0,2010
multimedia data,0,2011
multimedia data,0,2012
multimedia data,0,2013
multimedia data,0,2014
multimedia data,0,2015
multiobjective optimization,0,1990
multiobjective optimization,0,1991
multiobjective optimization,0,1992
multiobjective optimization,0,1993
multiobjective optimization,0,1994
multiobjective optimization,0,1995
multiobjective optimization,0,1996
multiobjective optimization,0,1997
multiobjective optimization,0,1998
multiobjective optimization,0,1999
multiobjective optimization,0,2000
multiobjective optimization,0,2001
multiobjective optimization,0,2002
multiobjective optimization,0,2003
multiobjective optimization,0,2004
multiobjective optimization,0,2005
multiobjective optimization,0,2006
multiobjective optimization,0,2007
multiobjective optimization,0,2008
multiobjective optimization,0,2009
multiobjective optimization,1,2010
multiobjective optimization,0,2011
multiobjective optimization,0,2012
multiobjective optimization,0,2013
multiobjective optimization,0,2014
multiobjective optimization,0,2015
multiple connected component,0,1990
multiple connected component,0,1991
multiple connected component,0,1992
multiple connected component,0,1993
multiple connected component,0,1994
multiple connected component,0,1995
multiple connected component,0,1996
multiple connected component,0,1997
multiple connected component,0,1998
multiple connected component,0,1999
multiple connected component,0,2000
multiple connected component,0,2001
multiple connected component,0,2002
multiple connected component,0,2003
multiple connected component,0,2004
multiple connected component,0,2005
multiple connected component,0,2006
multiple connected component,0,2007
multiple connected component,0,2008
multiple connected component,1,2009
multiple connected component,0,2010
multiple connected component,0,2011
multiple connected component,0,2012
multiple connected component,0,2013
multiple connected component,0,2014
multiple connected component,0,2015
Multivariate Data,0,1990
Multivariate Data,0,1991
Multivariate Data,0,1992
Multivariate Data,0,1993
Multivariate Data,0,1994
Multivariate Data,0,1995
Multivariate Data,0,1996
Multivariate Data,0,1997
Multivariate Data,0,1998
Multivariate Data,0,1999
Multivariate Data,0,2000
Multivariate Data,0,2001
Multivariate Data,0,2002
Multivariate Data,0,2003
Multivariate Data,0,2004
Multivariate Data,0,2005
Multivariate Data,0,2006
Multivariate Data,0,2007
Multivariate Data,0,2008
Multivariate Data,0,2009
Multivariate Data,0,2010
Multivariate Data,0,2011
Multivariate Data,0,2012
Multivariate Data,0,2013
Multivariate Data,0,2014
Multivariate Data,1,2015
multivariate dynamic social networks,0,1990
multivariate dynamic social networks,0,1991
multivariate dynamic social networks,0,1992
multivariate dynamic social networks,0,1993
multivariate dynamic social networks,0,1994
multivariate dynamic social networks,0,1995
multivariate dynamic social networks,0,1996
multivariate dynamic social networks,0,1997
multivariate dynamic social networks,0,1998
multivariate dynamic social networks,0,1999
multivariate dynamic social networks,0,2000
multivariate dynamic social networks,0,2001
multivariate dynamic social networks,0,2002
multivariate dynamic social networks,0,2003
multivariate dynamic social networks,0,2004
multivariate dynamic social networks,0,2005
multivariate dynamic social networks,0,2006
multivariate dynamic social networks,0,2007
multivariate dynamic social networks,1,2008
multivariate dynamic social networks,0,2009
multivariate dynamic social networks,0,2010
multivariate dynamic social networks,0,2011
multivariate dynamic social networks,0,2012
multivariate dynamic social networks,0,2013
multivariate dynamic social networks,0,2014
multivariate dynamic social networks,0,2015
multivariate linear trend discovery,0,1990
multivariate linear trend discovery,0,1991
multivariate linear trend discovery,0,1992
multivariate linear trend discovery,0,1993
multivariate linear trend discovery,0,1994
multivariate linear trend discovery,0,1995
multivariate linear trend discovery,0,1996
multivariate linear trend discovery,0,1997
multivariate linear trend discovery,0,1998
multivariate linear trend discovery,0,1999
multivariate linear trend discovery,0,2000
multivariate linear trend discovery,0,2001
multivariate linear trend discovery,0,2002
multivariate linear trend discovery,0,2003
multivariate linear trend discovery,0,2004
multivariate linear trend discovery,0,2005
multivariate linear trend discovery,0,2006
multivariate linear trend discovery,0,2007
multivariate linear trend discovery,0,2008
multivariate linear trend discovery,1,2009
multivariate linear trend discovery,0,2010
multivariate linear trend discovery,0,2011
multivariate linear trend discovery,0,2012
multivariate linear trend discovery,0,2013
multivariate linear trend discovery,0,2014
multivariate linear trend discovery,0,2015
Music,0,1990
Music,0,1991
Music,0,1992
Music,0,1993
Music,0,1994
Music,0,1995
Music,0,1996
Music,0,1997
Music,0,1998
Music,0,1999
Music,0,2000
Music,0,2001
Music,0,2002
Music,0,2003
Music,0,2004
Music,0,2005
Music,0,2006
Music,0,2007
Music,0,2008
Music,0,2009
Music,0,2010
Music,0,2011
Music,0,2012
Music,0,2013
Music,0,2014
Music,2,2015
mutual fund performance,0,1990
mutual fund performance,0,1991
mutual fund performance,0,1992
mutual fund performance,0,1993
mutual fund performance,0,1994
mutual fund performance,0,1995
mutual fund performance,0,1996
mutual fund performance,0,1997
mutual fund performance,0,1998
mutual fund performance,0,1999
mutual fund performance,0,2000
mutual fund performance,0,2001
mutual fund performance,0,2002
mutual fund performance,0,2003
mutual fund performance,0,2004
mutual fund performance,0,2005
mutual fund performance,0,2006
mutual fund performance,0,2007
mutual fund performance,1,2008
mutual fund performance,0,2009
mutual fund performance,0,2010
mutual fund performance,0,2011
mutual fund performance,0,2012
mutual fund performance,0,2013
mutual fund performance,0,2014
mutual fund performance,0,2015
Navigation,0,1990
Navigation,0,1991
Navigation,0,1992
Navigation,0,1993
Navigation,0,1994
Navigation,0,1995
Navigation,0,1996
Navigation,0,1997
Navigation,0,1998
Navigation,0,1999
Navigation,0,2000
Navigation,0,2001
Navigation,0,2002
Navigation,0,2003
Navigation,0,2004
Navigation,0,2005
Navigation,0,2006
Navigation,0,2007
Navigation,0,2008
Navigation,0,2009
Navigation,0,2010
Navigation,0,2011
Navigation,0,2012
Navigation,4,2013
Navigation,0,2014
Navigation,0,2015
NetClinic,0,1990
NetClinic,0,1991
NetClinic,0,1992
NetClinic,0,1993
NetClinic,0,1994
NetClinic,0,1995
NetClinic,0,1996
NetClinic,0,1997
NetClinic,0,1998
NetClinic,0,1999
NetClinic,0,2000
NetClinic,0,2001
NetClinic,0,2002
NetClinic,0,2003
NetClinic,0,2004
NetClinic,0,2005
NetClinic,0,2006
NetClinic,0,2007
NetClinic,0,2008
NetClinic,0,2009
NetClinic,1,2010
NetClinic,0,2011
NetClinic,0,2012
NetClinic,0,2013
NetClinic,0,2014
NetClinic,0,2015
network visualization,0,1990
network visualization,0,1991
network visualization,0,1992
network visualization,0,1993
network visualization,0,1994
network visualization,0,1995
network visualization,0,1996
network visualization,0,1997
network visualization,0,1998
network visualization,0,1999
network visualization,0,2000
network visualization,0,2001
network visualization,0,2002
network visualization,0,2003
network visualization,0,2004
network visualization,0,2005
network visualization,0,2006
network visualization,0,2007
network visualization,0,2008
network visualization,0,2009
network visualization,0,2010
network visualization,0,2011
network visualization,0,2012
network visualization,0,2013
network visualization,0,2014
network visualization,2,2015
neuroanatomical visualization,0,1990
neuroanatomical visualization,0,1991
neuroanatomical visualization,0,1992
neuroanatomical visualization,0,1993
neuroanatomical visualization,0,1994
neuroanatomical visualization,0,1995
neuroanatomical visualization,0,1996
neuroanatomical visualization,0,1997
neuroanatomical visualization,0,1998
neuroanatomical visualization,0,1999
neuroanatomical visualization,0,2000
neuroanatomical visualization,0,2001
neuroanatomical visualization,0,2002
neuroanatomical visualization,0,2003
neuroanatomical visualization,0,2004
neuroanatomical visualization,0,2005
neuroanatomical visualization,0,2006
neuroanatomical visualization,0,2007
neuroanatomical visualization,0,2008
neuroanatomical visualization,0,2009
neuroanatomical visualization,1,2010
neuroanatomical visualization,0,2011
neuroanatomical visualization,0,2012
neuroanatomical visualization,0,2013
neuroanatomical visualization,0,2014
neuroanatomical visualization,0,2015
New York City,0,1990
New York City,0,1991
New York City,0,1992
New York City,0,1993
New York City,0,1994
New York City,0,1995
New York City,0,1996
New York City,0,1997
New York City,0,1998
New York City,0,1999
New York City,0,2000
New York City,0,2001
New York City,0,2002
New York City,0,2003
New York City,0,2004
New York City,0,2005
New York City,0,2006
New York City,0,2007
New York City,0,2008
New York City,0,2009
New York City,0,2010
New York City,0,2011
New York City,0,2012
New York City,1,2013
New York City,0,2014
New York City,0,2015
NewsLab,0,1990
NewsLab,0,1991
NewsLab,0,1992
NewsLab,0,1993
NewsLab,0,1994
NewsLab,0,1995
NewsLab,0,1996
NewsLab,0,1997
NewsLab,0,1998
NewsLab,0,1999
NewsLab,0,2000
NewsLab,0,2001
NewsLab,0,2002
NewsLab,0,2003
NewsLab,0,2004
NewsLab,0,2005
NewsLab,0,2006
NewsLab,1,2007
NewsLab,0,2008
NewsLab,0,2009
NewsLab,0,2010
NewsLab,0,2011
NewsLab,0,2012
NewsLab,0,2013
NewsLab,0,2014
NewsLab,0,2015
note taking,0,1990
note taking,0,1991
note taking,0,1992
note taking,0,1993
note taking,0,1994
note taking,0,1995
note taking,0,1996
note taking,0,1997
note taking,0,1998
note taking,0,1999
note taking,0,2000
note taking,0,2001
note taking,0,2002
note taking,0,2003
note taking,0,2004
note taking,0,2005
note taking,0,2006
note taking,0,2007
note taking,0,2008
note taking,0,2009
note taking,2,2010
note taking,0,2011
note taking,0,2012
note taking,0,2013
note taking,0,2014
note taking,0,2015
nSpace2,0,1990
nSpace2,0,1991
nSpace2,0,1992
nSpace2,0,1993
nSpace2,0,1994
nSpace2,0,1995
nSpace2,0,1996
nSpace2,0,1997
nSpace2,0,1998
nSpace2,0,1999
nSpace2,0,2000
nSpace2,0,2001
nSpace2,0,2002
nSpace2,0,2003
nSpace2,0,2004
nSpace2,0,2005
nSpace2,0,2006
nSpace2,0,2007
nSpace2,1,2008
nSpace2,0,2009
nSpace2,0,2010
nSpace2,0,2011
nSpace2,0,2012
nSpace2,0,2013
nSpace2,0,2014
nSpace2,0,2015
observational studies,0,1990
observational studies,0,1991
observational studies,0,1992
observational studies,0,1993
observational studies,0,1994
observational studies,0,1995
observational studies,0,1996
observational studies,0,1997
observational studies,0,1998
observational studies,0,1999
observational studies,0,2000
observational studies,0,2001
observational studies,0,2002
observational studies,0,2003
observational studies,0,2004
observational studies,0,2005
observational studies,0,2006
observational studies,0,2007
